Indicator;Scenario;Year;Median;Std
CPI;Baseline;2010;1,00004362245409;0,0
CPI;Baseline;2011;1,00525222977486;1,74277535452E-05
CPI;Baseline;2012;1,01025166924967;0,0022145568731406
CPI;Baseline;2013;1,00677220213467;0,0042385788384417
CPI;Baseline;2014;1,00201892441066;0,005717656157483
CPI;Baseline;2015;0,991748108664668;0,0071602261324347
CPI;Baseline;2016;0,98191862744029;0,0080182678171186
CPI;Baseline;2017;0,974186514234658;0,0087929913493736
CPI;Baseline;2018;0,967842769044131;0,0091914691542454
CPI;Baseline;2019;0,963646580625885;0,0103584739940332
CPI;Baseline;2020;0,95590659997268;0,01081251387714
CPI;Baseline;2021;0,951096709538212;0,0119056370964418
CPI;Baseline;2022;0,944789938716157;0,0128965754134412
CPI;Baseline;2023;0,937345812604419;0,0132988358410862
CPI;Baseline;2024;0,934980418474924;0,013058519417475
CPI;Baseline;2025;0,931741246384289;0,0134732634929552
CPI;Baseline;2026;0,924529145872259;0,0139117337143565
CPI;Baseline;2027;0,918088986841921;0,0143764579804579
CPI;Baseline;2028;0,912236676253464;0,0146814881665168
CPI;Baseline;2029;0,906254417688164;0,0145809559905482
CPI;Baseline;2030;0,899902831500808;0,0139976165048447
CPI;Baseline;2031;0,895885640031648;0,0146158043847729
CPI;Baseline;2032;0,891155441065377;0,0151478295506975
CPI;Baseline;2033;0,887008289377186;0,0149797199369152
CPI;Baseline;2034;0,883135833318434;0,0149611829846916
CPI;Baseline;2035;0,879682878120936;0,0151988642723055
CPI;Baseline;2036;0,876928471573418;0,0149570761357525
CPI;Baseline;2037;0,875096785565364;0,0150165353211186
CPI;Baseline;2038;0,874042572088203;0,0151615610187724
CPI;Baseline;2039;0,871112143561797;0,0155264933240738
CPI;Baseline;2040;0,869832172921191;0,0147182050355177
CPI;Baseline;2041;0,868338618148672;0,0148017563034331
CPI;Baseline;2042;0,866825131410671;0,0142052195610377
CPI;Baseline;2043;0,864941789305347;0,0143594194354346
CPI;Baseline;2044;0,863440978737823;0,0140322002796629
CPI;Baseline;2045;0,862148172495205;0,0151079176328855
CPI;Baseline;2046;0,860179251860748;0,0151885286948055
CPI;Baseline;2047;0,859898710387992;0,0148144652705515
CPI;Baseline;2048;0,85890924361707;0,0150871793226255
CPI;Baseline;2049;0,85792500944013;0,0140968664891368
CPI;Baseline;2050;0,859912332632476;0,0140387578667556
CPI;Degrowth;2010;1,00004362245409;0,0
CPI;Degrowth;2011;1,00525222977486;1,74277535452E-05
CPI;Degrowth;2012;1,01025166924967;0,0022145568731406
CPI;Degrowth;2013;1,00677220213467;0,0042385788384417
CPI;Degrowth;2014;1,00201892441066;0,005717656157483
CPI;Degrowth;2015;0,991748108664668;0,0071602261324347
CPI;Degrowth;2016;0,98191862744029;0,0080182678171186
CPI;Degrowth;2017;0,974186514234658;0,0087929913493736
CPI;Degrowth;2018;0,967842769044131;0,0091914691542454
CPI;Degrowth;2019;0,963646580625885;0,0103584739940332
CPI;Degrowth;2020;0,95590659997268;0,01081251387714
CPI;Degrowth;2021;0,951096709538212;0,0119056370964418
CPI;Degrowth;2022;0,944789938716157;0,0128965754134412
CPI;Degrowth;2023;0,937345812604419;0,0132988358410862
CPI;Degrowth;2024;0,934980418474924;0,013058519417475
CPI;Degrowth;2025;0,931741246384289;0,0134732634929552
CPI;Degrowth;2026;0,924529145872259;0,0139117337143565
CPI;Degrowth;2027;0,918078119895311;0,0143764229656032
CPI;Degrowth;2028;0,912167543230754;0,0146796472716857
CPI;Degrowth;2029;0,905982516013638;0,0146195372108905
CPI;Degrowth;2030;0,899228430440132;0,0139970766768922
CPI;Degrowth;2031;0,895035345724942;0,0144452001053275
CPI;Degrowth;2032;0,890099343354508;0,0151961772605623
CPI;Degrowth;2033;0,886241253220194;0,0148051494633596
CPI;Degrowth;2034;0,882411431239231;0,01471727083104
CPI;Degrowth;2035;0,879586811841152;0,0151672434502421
CPI;Degrowth;2036;0,877054200207359;0,0151894239571647
CPI;Degrowth;2037;0,875932020741815;0,0147161919659771
CPI;Degrowth;2038;0,875376502427001;0,0147844942816918
CPI;Degrowth;2039;0,873621839375611;0,0155684846549879
CPI;Degrowth;2040;0,873223406435483;0,0150483122609618
CPI;Degrowth;2041;0,872006858544282;0,0141559447866819
CPI;Degrowth;2042;0,872056100786583;0,0145386554470702
CPI;Degrowth;2043;0,870780026946305;0,0140743098813325
CPI;Degrowth;2044;0,87034636057115;0,0141340180714101
CPI;Degrowth;2045;0,869756789525271;0,0149407375037204
CPI;Degrowth;2046;0,868304775651434;0,0152305757910846
CPI;Degrowth;2047;0,868039534719458;0,0148766667188103
CPI;Degrowth;2048;0,867512236755138;0,0151168678174425
CPI;Degrowth;2049;0,868079870025973;0,0142156302159836
CPI;Degrowth;2050;0,86946262583704;0,0140699804946122
CPI;Green growth;2010;1,00004362245409;0,0
CPI;Green growth;2011;1,00525222977486;1,74277535452E-05
CPI;Green growth;2012;1,01025166924967;0,0022145568731406
CPI;Green growth;2013;1,00677220213467;0,0042385788384417
CPI;Green growth;2014;1,00201892441066;0,005717656157483
CPI;Green growth;2015;0,991748108664668;0,0071602261324347
CPI;Green growth;2016;0,98191862744029;0,0080182678171186
CPI;Green growth;2017;0,974186514234658;0,0087929913493736
CPI;Green growth;2018;0,967842769044131;0,0091914691542454
CPI;Green growth;2019;0,963646580625885;0,0103584739940332
CPI;Green growth;2020;0,95590659997268;0,01081251387714
CPI;Green growth;2021;0,951096709538212;0,0119056370964418
CPI;Green growth;2022;0,944789938716157;0,0128965754134412
CPI;Green growth;2023;0,937345812604419;0,0132988358410862
CPI;Green growth;2024;0,934980418474924;0,013058519417475
CPI;Green growth;2025;0,931737747316689;0,0134729985423008
CPI;Green growth;2026;0,924491643625705;0,0139152254088574
CPI;Green growth;2027;0,91827292615969;0,0143406704219212
CPI;Green growth;2028;0,912694044911738;0,0147011387461149
CPI;Green growth;2029;0,906137705090651;0,0145762119568479
CPI;Green growth;2030;0,900180534341817;0,0141635807067478
CPI;Green growth;2031;0,89533790916319;0,014381351594657
CPI;Green growth;2032;0,89079216955938;0,0151707780208151
CPI;Green growth;2033;0,886490968362398;0,0146178479094097
CPI;Green growth;2034;0,882307450504154;0,0148403330857694
CPI;Green growth;2035;0,877971858402801;0,0149764749826939
CPI;Green growth;2036;0,874005813584011;0,0150500034413523
CPI;Green growth;2037;0,871413661891983;0,0149415624410688
CPI;Green growth;2038;0,868209851903432;0,0152874232623187
CPI;Green growth;2039;0,863590768537889;0,0148803160136317
CPI;Green growth;2040;0,85966778413962;0,0144584365598635
CPI;Green growth;2041;0,855156909065871;0,013893795897183
CPI;Green growth;2042;0,851788686440751;0,0145633543182743
CPI;Green growth;2043;0,847004269967817;0,0143218069083102
CPI;Green growth;2044;0,842225085452775;0,014521424003615
CPI;Green growth;2045;0,839275494610253;0,0149518561876514
CPI;Green growth;2046;0,835143517819124;0,0147391979254574
CPI;Green growth;2047;0,832754663038476;0,0149140100744606
CPI;Green growth;2048;0,830857979722878;0,0153302788450595
CPI;Green growth;2049;0,829791953035711;0,0145629762087998
CPI;Green growth;2050;0,829421209974284;0,0143059667460021
GDP real;Baseline;2010;1601123408281,2;0,0
GDP real;Baseline;2011;1572519984505,21;809174202,547241
GDP real;Baseline;2012;1556615473658,59;1895541303,15198
GDP real;Baseline;2013;1556288148582,46;2797760201,04651
GDP real;Baseline;2014;1568913205741,73;3273322629,88
GDP real;Baseline;2015;1585068831070,55;3270545910,1814
GDP real;Baseline;2016;1609066008557,58;3809139335,37805
GDP real;Baseline;2017;1630586972051,68;4187912398,95117
GDP real;Baseline;2018;1642462798066,77;4636992863,94104
GDP real;Baseline;2019;1653900758253,73;5275476145,36743
GDP real;Baseline;2020;1508838711285,27;6413957881,50647
GDP real;Baseline;2021;1651654606881,88;8348852396,36572
GDP real;Baseline;2022;1756780978377,73;8785346371,45154
GDP real;Baseline;2023;1810875307778,58;9772131452,13452
GDP real;Baseline;2024;1829096814761,76;8619679038,71204
GDP real;Baseline;2025;1838442908836,06;9440900274,94971
GDP real;Baseline;2026;1848456330598,46;9465954500,49243
GDP real;Baseline;2027;1810279829679,78;8488379478,6665
GDP real;Baseline;2028;1806865725456,7;8135015610,52649
GDP real;Baseline;2029;1815221039853,95;8642973637,828
GDP real;Baseline;2030;1829117055513,75;8014897046,54236
GDP real;Baseline;2031;1840333388254,98;8560909205,7644
GDP real;Baseline;2032;1853735662976,11;9045556396,98962
GDP real;Baseline;2033;1867333607353,26;10240666570,8297
GDP real;Baseline;2034;1881134820421,92;10337019045,9319
GDP real;Baseline;2035;1909059900566,01;10754779410,976
GDP real;Baseline;2036;1922970052628,16;11267537615,287
GDP real;Baseline;2037;1934705803842,69;11198924774,3395
GDP real;Baseline;2038;1946949161941,47;11358550784,18
GDP real;Baseline;2039;1961650195102,97;11980313395,7045
GDP real;Baseline;2040;1977467642779,71;12011976296,9944
GDP real;Baseline;2041;1996418207515,34;12597740715,8584
GDP real;Baseline;2042;2015326552451,1;13019570304,3684
GDP real;Baseline;2043;2029690005468,19;13864490129,9919
GDP real;Baseline;2044;2045049435791,94;14769205424,3449
GDP real;Baseline;2045;2059916321938,91;15710290259,595
GDP real;Baseline;2046;2073041937891,49;16361972694,8193
GDP real;Baseline;2047;2092763643833,59;17269236534,9922
GDP real;Baseline;2048;2110453968580,7;17288075794,4731
GDP real;Baseline;2049;2125349017887,58;18673904845,5355
GDP real;Baseline;2050;2137287330215,88;19249745580,7319
GDP real;Degrowth;2010;1601123408281,2;0,0
GDP real;Degrowth;2011;1572519984505,21;809174202,547241
GDP real;Degrowth;2012;1556615473658,59;1895541303,15198
GDP real;Degrowth;2013;1556288148582,46;2797760201,04651
GDP real;Degrowth;2014;1568913205741,73;3273322629,88
GDP real;Degrowth;2015;1585068831070,55;3270545910,1814
GDP real;Degrowth;2016;1609066008557,58;3809139335,37805
GDP real;Degrowth;2017;1630586972051,68;4187912398,95117
GDP real;Degrowth;2018;1642462798066,77;4636992863,94104
GDP real;Degrowth;2019;1653900758253,73;5275476145,36743
GDP real;Degrowth;2020;1508838711285,27;6413957881,50647
GDP real;Degrowth;2021;1651654606881,88;8348852396,36572
GDP real;Degrowth;2022;1756780978377,73;8785346371,45154
GDP real;Degrowth;2023;1810875307778,58;9772131452,13452
GDP real;Degrowth;2024;1829096814761,76;8619679038,71204
GDP real;Degrowth;2025;1838442908836,06;9440900274,94971
GDP real;Degrowth;2026;1839322497826,97;9381590632,40027
GDP real;Degrowth;2027;1788010369597,78;8385843734,42346
GDP real;Degrowth;2028;1771026116692,65;8135010144,8158
GDP real;Degrowth;2029;1764584388789,65;8257814840,07703
GDP real;Degrowth;2030;1755192185090,98;7678516565,87695
GDP real;Degrowth;2031;1745842792267,13;7665312941,95569
GDP real;Degrowth;2032;1739633441273,58;8224131422,13965
GDP real;Degrowth;2033;1733861307600,59;9193155161,96045
GDP real;Degrowth;2034;1728731854642,53;9243905616,52954
GDP real;Degrowth;2035;1737052869422,6;9473339478,53174
GDP real;Degrowth;2036;1731511629855,52;9660484569,6897
GDP real;Degrowth;2037;1724021631042,36;9549269143,04822
GDP real;Degrowth;2038;1716898998717,64;9814604195,59436
GDP real;Degrowth;2039;1711169606083,74;9663535187,77112
GDP real;Degrowth;2040;1706071999756,26;9025561055,27979
GDP real;Degrowth;2041;1702325286836,02;9047908340,77612
GDP real;Degrowth;2042;1695532130458,91;8465690566,64258
GDP real;Degrowth;2043;1684052547075,52;8419126564,31604
GDP real;Degrowth;2044;1673006406204,94;9133435059,51489
GDP real;Degrowth;2045;1659533086519,26;8999377033,77161
GDP real;Degrowth;2046;1643765260824,95;9060413086,71509
GDP real;Degrowth;2047;1636600650251,95;9449169245,44946
GDP real;Degrowth;2048;1625657383538,68;9569563582,20398
GDP real;Degrowth;2049;1612110997450,24;9870612138,71106
GDP real;Degrowth;2050;1595538155471,51;9274331379,58728
GDP real;Green growth;2010;1601123408281,2;0,0
GDP real;Green growth;2011;1572519984505,21;809174202,547241
GDP real;Green growth;2012;1556615473658,59;1895541303,15198
GDP real;Green growth;2013;1556288148582,46;2797760201,04651
GDP real;Green growth;2014;1568913205741,73;3273322629,88
GDP real;Green growth;2015;1585068831070,55;3270545910,1814
GDP real;Green growth;2016;1609066008557,58;3809139335,37805
GDP real;Green growth;2017;1630586972051,68;4187912398,95117
GDP real;Green growth;2018;1642462798066,77;4636992863,94104
GDP real;Green growth;2019;1653900758253,73;5275476145,36743
GDP real;Green growth;2020;1508838711285,27;6413957881,50647
GDP real;Green growth;2021;1651654606881,88;8348852396,36572
GDP real;Green growth;2022;1756780978377,73;8785346371,45154
GDP real;Green growth;2023;1810875307778,58;9772131452,13452
GDP real;Green growth;2024;1829096814761,76;8619679038,71204
GDP real;Green growth;2025;1847466071306,35;9843437131,09644
GDP real;Green growth;2026;1854423016842,68;9449028044,50818
GDP real;Green growth;2027;1815635779781,09;8911206280,34363
GDP real;Green growth;2028;1812402562892,86;8511385835,64099
GDP real;Green growth;2029;1820829673482,28;8669643855,04285
GDP real;Green growth;2030;1837199471279,13;8054424066,35938
GDP real;Green growth;2031;1851231717314,82;8456374699,51001
GDP real;Green growth;2032;1868175446987,55;9167953927,94214
GDP real;Green growth;2033;1885654700326,26;10352729640,681
GDP real;Green growth;2034;1905561470771,29;10013717480,1182
GDP real;Green growth;2035;1941313287314,39;10798171824,2991
GDP real;Green growth;2036;1966259735925,69;10861453473,1215
GDP real;Green growth;2037;1988397715405,93;10928074469,7474
GDP real;Green growth;2038;2006717867977,69;11415813455,129
GDP real;Green growth;2039;2024596635226,24;11445355470,5502
GDP real;Green growth;2040;2039139424803,01;11524388939,249
GDP real;Green growth;2041;2053281956897,65;11886154579,4182
GDP real;Green growth;2042;2065841049317,91;12256459294,5546
GDP real;Green growth;2043;2074697382515,57;12192820100,5941
GDP real;Green growth;2044;2085385016416,67;13189082412,4912
GDP real;Green growth;2045;2096350131997,49;14109112716,8906
GDP real;Green growth;2046;2108902286665,98;14855082638,4233
GDP real;Green growth;2047;2131223913929,25;14544293293,572
GDP real;Green growth;2048;2150945087619,47;15123813835,1809
GDP real;Green growth;2049;2168240787230,68;15640793351,4495
GDP real;Green growth;2050;2183995553071,58;16645840127,9288
GINI yd;Baseline;2010;0,312055815963847;0,0
GINI yd;Baseline;2011;0,312725212481505;0,0006073275273385
GINI yd;Baseline;2012;0,314579996511421;0,0006329368241578
GINI yd;Baseline;2013;0,315210594227981;0,0007896648418265
GINI yd;Baseline;2014;0,314037081204836;0,0008325641776121
GINI yd;Baseline;2015;0,311988681844549;0,0008920921745354
GINI yd;Baseline;2016;0,308664651098626;0,0009850983560315
GINI yd;Baseline;2017;0,306087218486479;0,0010501217387125
GINI yd;Baseline;2018;0,303913919424693;0,0011627609213686
GINI yd;Baseline;2019;0,300498924375717;0,0012219309388656
GINI yd;Baseline;2020;0,315417673139132;0,0011127946459442
GINI yd;Baseline;2021;0,297711415129475;0,0011353014616441
GINI yd;Baseline;2022;0,283500114829359;0,0013895238108893
GINI yd;Baseline;2023;0,280309484685005;0,0011038717896291
GINI yd;Baseline;2024;0,280258836444832;0,0012937598740661
GINI yd;Baseline;2025;0,27989883795481;0,0015007338837707
GINI yd;Baseline;2026;0,280161641284068;0,0014833305445786
GINI yd;Baseline;2027;0,282641660359965;0,0013715824478647
GINI yd;Baseline;2028;0,283647338843227;0,0014938639283905
GINI yd;Baseline;2029;0,284132855602522;0,0015580716098046
GINI yd;Baseline;2030;0,284479255123511;0,0016679569832054
GINI yd;Baseline;2031;0,285025263361389;0,0016703637167371
GINI yd;Baseline;2032;0,285692929746072;0,0016325672205437
GINI yd;Baseline;2033;0,286223398896405;0,0016754409995007
GINI yd;Baseline;2034;0,2868805995753;0,0016742495083946
GINI yd;Baseline;2035;0,286371104236214;0,0016919374253306
GINI yd;Baseline;2036;0,28807606137399;0,0016795359202177
GINI yd;Baseline;2037;0,289560649508671;0,001683070565996
GINI yd;Baseline;2038;0,291105799781586;0,0017524538478045
GINI yd;Baseline;2039;0,292348349845987;0,0019208932577506
GINI yd;Baseline;2040;0,293610372902526;0,0018809305548308
GINI yd;Baseline;2041;0,294370336851791;0,001986083196323
GINI yd;Baseline;2042;0,29557443978535;0,0019528505683142
GINI yd;Baseline;2043;0,297401504339444;0,0019531716847612
GINI yd;Baseline;2044;0,298345864926791;0,0020202369837201
GINI yd;Baseline;2045;0,299798881065086;0,0019811703719987
GINI yd;Baseline;2046;0,301739526735091;0,0020593651577956
GINI yd;Baseline;2047;0,302206464785763;0,0019845921099313
GINI yd;Baseline;2048;0,303942293557733;0,0021945561034464
GINI yd;Baseline;2049;0,305712889561582;0,0022638663221278
GINI yd;Baseline;2050;0,307786392996192;0,0023138909446308
GINI yd;Degrowth;2010;0,312055815963847;0,0
GINI yd;Degrowth;2011;0,312725212481505;0,0006073275273385
GINI yd;Degrowth;2012;0,314579996511421;0,0006329368241578
GINI yd;Degrowth;2013;0,315210594227981;0,0007896648418265
GINI yd;Degrowth;2014;0,314037081204836;0,0008325641776121
GINI yd;Degrowth;2015;0,311988681844549;0,0008920921745354
GINI yd;Degrowth;2016;0,308664651098626;0,0009850983560315
GINI yd;Degrowth;2017;0,306087218486479;0,0010501217387125
GINI yd;Degrowth;2018;0,303913919424693;0,0011627609213686
GINI yd;Degrowth;2019;0,300498924375717;0,0012219309388656
GINI yd;Degrowth;2020;0,315417673139132;0,0011127946459442
GINI yd;Degrowth;2021;0,297711415129475;0,0011353014616441
GINI yd;Degrowth;2022;0,283500114829359;0,0013895238108893
GINI yd;Degrowth;2023;0,280309484685005;0,0011038717896291
GINI yd;Degrowth;2024;0,280258836444832;0,0012937598740661
GINI yd;Degrowth;2025;0,27989883795481;0,0015007338837707
GINI yd;Degrowth;2026;0,279826690138551;0,0014826699650749
GINI yd;Degrowth;2027;0,282250330672617;0,0013838127589241
GINI yd;Degrowth;2028;0,283111253845994;0,0015011563359246
GINI yd;Degrowth;2029;0,283564866567426;0,0015525147682587
GINI yd;Degrowth;2030;0,284219843768211;0,0016240178913221
GINI yd;Degrowth;2031;0,285018136454808;0,0015829666429119
GINI yd;Degrowth;2032;0,285763388981931;0,0015693979220171
GINI yd;Degrowth;2033;0,286469656667995;0,0015668219795271
GINI yd;Degrowth;2034;0,287216081675298;0,0015928361780265
GINI yd;Degrowth;2035;0,286712202849377;0,0016483564699372
GINI yd;Degrowth;2036;0,288614836374075;0,0016184862874071
GINI yd;Degrowth;2037;0,290236371790406;0,0016150508224518
GINI yd;Degrowth;2038;0,291824871106344;0,0017365113921566
GINI yd;Degrowth;2039;0,29282983583811;0,0019299722671007
GINI yd;Degrowth;2040;0,293485091063035;0,002071460331669
GINI yd;Degrowth;2041;0,293619694131125;0,0023215317267022
GINI yd;Degrowth;2042;0,293357910471979;0,0025315816686278
GINI yd;Degrowth;2043;0,293875462594748;0,0025783199443198
GINI yd;Degrowth;2044;0,29373203168642;0,0025052057906353
GINI yd;Degrowth;2045;0,293826894380328;0,0026343340792678
GINI yd;Degrowth;2046;0,294281782886362;0,0027392811405093
GINI yd;Degrowth;2047;0,293440787811766;0,0028107186263632
GINI yd;Degrowth;2048;0,293434914612026;0,0029163625547729
GINI yd;Degrowth;2049;0,293739154982296;0,0029349627343869
GINI yd;Degrowth;2050;0,294541196087415;0,0027560756979434
GINI yd;Green growth;2010;0,312055815963847;0,0
GINI yd;Green growth;2011;0,312725212481505;0,0006073275273385
GINI yd;Green growth;2012;0,314579996511421;0,0006329368241578
GINI yd;Green growth;2013;0,315210594227981;0,0007896648418265
GINI yd;Green growth;2014;0,314037081204836;0,0008325641776121
GINI yd;Green growth;2015;0,311988681844549;0,0008920921745354
GINI yd;Green growth;2016;0,308664651098626;0,0009850983560315
GINI yd;Green growth;2017;0,306087218486479;0,0010501217387125
GINI yd;Green growth;2018;0,303913919424693;0,0011627609213686
GINI yd;Green growth;2019;0,300498924375717;0,0012219309388656
GINI yd;Green growth;2020;0,315417673139132;0,0011127946459442
GINI yd;Green growth;2021;0,297711415129475;0,0011353014616441
GINI yd;Green growth;2022;0,283500114829359;0,0013895238108893
GINI yd;Green growth;2023;0,280309484685005;0,0011038717896291
GINI yd;Green growth;2024;0,280258836444832;0,0012937598740661
GINI yd;Green growth;2025;0,278703157098532;0,0015240934037094
GINI yd;Green growth;2026;0,279768996632134;0,0014929084024944
GINI yd;Green growth;2027;0,282331443085543;0,0013935843970986
GINI yd;Green growth;2028;0,283338640042779;0,0015258088025209
GINI yd;Green growth;2029;0,28394014909829;0,0015767885101049
GINI yd;Green growth;2030;0,284013820633257;0,0017088005259529
GINI yd;Green growth;2031;0,284460469017916;0,001715293920241
GINI yd;Green growth;2032;0,284903715482883;0,0016572585515778
GINI yd;Green growth;2033;0,285394007865648;0,0016755913799417
GINI yd;Green growth;2034;0,28572784950957;0,0016977270961182
GINI yd;Green growth;2035;0,284971689807418;0,0017963181955861
GINI yd;Green growth;2036;0,286117337546747;0,0017426516501077
GINI yd;Green growth;2037;0,287204464994539;0,0017814255122501
GINI yd;Green growth;2038;0,288683722311262;0,0017893918683474
GINI yd;Green growth;2039;0,290097710288922;0,0019903388107182
GINI yd;Green growth;2040;0,291920453049149;0,0018572286250887
GINI yd;Green growth;2041;0,293316834741069;0,0019646151804616
GINI yd;Green growth;2042;0,29516619670837;0,0020280466978506
GINI yd;Green growth;2043;0,297302959317779;0,002099084809898
GINI yd;Green growth;2044;0,298688303664377;0,0021868356059842
GINI yd;Green growth;2045;0,300251859301539;0,0022441678183165
GINI yd;Green growth;2046;0,301520594014447;0,0021497632845113
GINI yd;Green growth;2047;0,301971746291523;0,0021557280094051
GINI yd;Green growth;2048;0,303116027759412;0,0022222162721289
GINI yd;Green growth;2049;0,304447093271326;0,0022599735309476
GINI yd;Green growth;2050;0,306129305015867;0,0024573866004651
Inflation;Baseline;2010;4,36224540909E-05;0,0
Inflation;Baseline;2011;0,0052083801184519;1,7426993337E-05
Inflation;Baseline;2012;0,0049831848838273;0,0021998176045249
Inflation;Baseline;2013;-0,0030696108141132;0,002633420685139
Inflation;Baseline;2014;-0,0045057054666515;0,0026433670038217
Inflation;Baseline;2015;-0,0106127711204483;0,0029370697776308
Inflation;Baseline;2016;-0,0092658743176227;0,0022138004922239
Inflation;Baseline;2017;-0,0075589878082885;0,0024605734553236
Inflation;Baseline;2018;-0,0061023664471686;0,0025453807389725
Inflation;Baseline;2019;-0,0034323126380829;0,0027610995841707
Inflation;Baseline;2020;-0,0082668239208336;0,0025554292240465
Inflation;Baseline;2021;-0,0054771704076613;0,0031526741000752
Inflation;Baseline;2022;-0,0067449780610651;0,0028034121305787
Inflation;Baseline;2023;-0,0071714716564202;0,0031178915429421
Inflation;Baseline;2024;-0,0026574323212101;0,0027930866742137
Inflation;Baseline;2025;-0,0026375740963839;0,0026504834339238
Inflation;Baseline;2026;-0,0048704771144546;0,0032586715302218
Inflation;Baseline;2027;-0,0067676062898001;0,0030521271656909
Inflation;Baseline;2028;-0,006646686498948;0,0028075547997236
Inflation;Baseline;2029;-0,0064383141986723;0,0026547769728053
Inflation;Baseline;2030;-0,0061722723660673;0,0027990505253398
Inflation;Baseline;2031;-0,0057503013378087;0,002309579387733
Inflation;Baseline;2032;-0,0050095601491267;0,0026474673778121
Inflation;Baseline;2033;-0,0042371363543;0,0024117950893394
Inflation;Baseline;2034;-0,0035472523657126;0,0024464008557683
Inflation;Baseline;2035;-0,0029643804480176;0,0021759018128341
Inflation;Baseline;2036;-0,0026075725554738;0,0024985403203826
Inflation;Baseline;2037;-0,0017505049617931;0,0025494958604689
Inflation;Baseline;2038;-0,0015633172857589;0,0025163043826355
Inflation;Baseline;2039;-0,0018916004203214;0,0023611698177491
Inflation;Baseline;2040;-0,0020624506965108;0,0026388125165027
Inflation;Baseline;2041;-0,0014278074982624;0,0026758345326397
Inflation;Baseline;2042;-0,0016398698171078;0,0025353767386622
Inflation;Baseline;2043;-0,0012053757716675;0,0024256553190248
Inflation;Baseline;2044;-0,0009963527969182;0,002463243722014
Inflation;Baseline;2045;-0,0005363771141626;0,002262634276474
Inflation;Baseline;2046;-0,0005059498131653;0,0022813396131166
Inflation;Baseline;2047;-0,0002363438468324;0,0023432176063011
Inflation;Baseline;2048;-8,5387221973E-06;0,002659933040801
Inflation;Baseline;2049;0,0003388667038726;0,0025731577611309
Inflation;Baseline;2050;0,0010158026411197;0,0025358234814734
Inflation;Degrowth;2010;4,36224540909E-05;0,0
Inflation;Degrowth;2011;0,0052083801184519;1,7426993337E-05
Inflation;Degrowth;2012;0,0049831848838273;0,0021998176045249
Inflation;Degrowth;2013;-0,0030696108141132;0,002633420685139
Inflation;Degrowth;2014;-0,0045057054666515;0,0026433670038217
Inflation;Degrowth;2015;-0,0106127711204483;0,0029370697776308
Inflation;Degrowth;2016;-0,0092658743176227;0,0022138004922239
Inflation;Degrowth;2017;-0,0075589878082885;0,0024605734553236
Inflation;Degrowth;2018;-0,0061023664471686;0,0025453807389725
Inflation;Degrowth;2019;-0,0034323126380829;0,0027610995841707
Inflation;Degrowth;2020;-0,0082668239208336;0,0025554292240465
Inflation;Degrowth;2021;-0,0054771704076613;0,0031526741000752
Inflation;Degrowth;2022;-0,0067449780610651;0,0028034121305787
Inflation;Degrowth;2023;-0,0071714716564202;0,0031178915429421
Inflation;Degrowth;2024;-0,0026574323212101;0,0027930866742137
Inflation;Degrowth;2025;-0,0026375740963839;0,0026504834339238
Inflation;Degrowth;2026;-0,0048704771144546;0,0032586715302218
Inflation;Degrowth;2027;-0,0067793773316083;0,0030521190063457
Inflation;Degrowth;2028;-0,0067428493906144;0,0028085500411036
Inflation;Degrowth;2029;-0,0066756137954325;0,0026694119016466
Inflation;Degrowth;2030;-0,0064457793577682;0,0027616895455393
Inflation;Degrowth;2031;-0,0060954189189669;0,0022356282230339
Inflation;Degrowth;2032;-0,0051329382990062;0,0024540031159005
Inflation;Degrowth;2033;-0,0042892339588822;0,0021955954071539
Inflation;Degrowth;2034;-0,0034104667195671;0,0021658666257203
Inflation;Degrowth;2035;-0,0026083778748808;0,0019624942591342
Inflation;Degrowth;2036;-0,0020932248928842;0,002147318329214
Inflation;Degrowth;2037;-0,0009129359664136;0,002212570582419
Inflation;Degrowth;2038;-0,0006526640216666;0,0022470792975416
Inflation;Degrowth;2039;-0,0008847042498481;0,00217026157547
Inflation;Degrowth;2040;-0,001097337030384;0,0023252856189523
Inflation;Degrowth;2041;-0,0005011325584048;0,0024718892990021
Inflation;Degrowth;2042;-0,0007771559718728;0,0023868932612536
Inflation;Degrowth;2043;-0,0003771422251517;0,0022122528715608
Inflation;Degrowth;2044;-7,61885499658E-05;0,0022207570003974
Inflation;Degrowth;2045;-6,13683780033E-05;0,0021264840177853
Inflation;Degrowth;2046;0,0001988815685189;0,0020497621736358
Inflation;Degrowth;2047;0,0004328454546478;0,0021062652653652
Inflation;Degrowth;2048;0,0004234042521662;0,0024581311398117
Inflation;Degrowth;2049;0,0010856735415567;0,0022195649371878
Inflation;Degrowth;2050;0,0017208289894092;0,0023189209728212
Inflation;Green growth;2010;4,36224540909E-05;0,0
Inflation;Green growth;2011;0,0052083801184519;1,7426993337E-05
Inflation;Green growth;2012;0,0049831848838273;0,0021998176045249
Inflation;Green growth;2013;-0,0030696108141132;0,002633420685139
Inflation;Green growth;2014;-0,0045057054666515;0,0026433670038217
Inflation;Green growth;2015;-0,0106127711204483;0,0029370697776308
Inflation;Green growth;2016;-0,0092658743176227;0,0022138004922239
Inflation;Green growth;2017;-0,0075589878082885;0,0024605734553236
Inflation;Green growth;2018;-0,0061023664471686;0,0025453807389725
Inflation;Green growth;2019;-0,0034323126380829;0,0027610995841707
Inflation;Green growth;2020;-0,0082668239208336;0,0025554292240465
